('SUZUKI', '650cc SV 650', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6487&make=8700'),
('SUZUKI', '1429cc GSX 1300R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1756&make=8700'),
('SUZUKI', '1070cc GSXR 1000', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1033&make=8700'),
('SUZUKI', '1441cc GSX 1300R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2656&make=8700'),
('SUZUKI', '474cc LT-R 450', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4564&make=8700'),
('SUZUKI', '1186cc GSXR 1100', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4528&make=8700'),
('SUZUKI', '1186cc GSXR 1100F KATANA', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4531&make=8700'),
('SUZUKI', '1186cc BANDIT', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4534&make=8700'),
('SUZUKI', '1299cc GSX 1300R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2935&make=8700'),
('SUZUKI', '474cc RM-Z 450', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6643&make=8700'),
('SUZUKI', '493cc RM-Z 450', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6883&make=8700'),
('SUZUKI', '449cc RM-Z 450 - PRO SERIES', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3187&make=8700'),
('SUZUKI', '1394cc GS 1100', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5101&make=8700'),
('SUZUKI', '1201cc GSXR 1100F KATANA', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5767&make=8700'),
('SUZUKI', '1201cc BANDIT', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5773&make=8700'),
('SUZUKI', '1201cc GSXR 1100', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5770&make=8700'),
('SUZUKI', '907cc GSXR 750 (WATERCOOLED)', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5494&make=8700'),
('SUZUKI', '1277cc GSXR 1100F KATANA', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6793&make=8700'),
('SUZUKI', '1277cc BANDIT', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6790&make=8700'),
('SUZUKI', '1277cc GSXR 1100', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6796&make=8700'),
('SUZUKI', '599cc GSXR 600', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5008&make=8700'),
('SUZUKI', '617cc GSXR 600', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6412&make=8700'),
('SUZUKI', '1500cc GS 1100', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3691&make=8700'),
('SUZUKI', '1195cc GSXR 1100W', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=799&make=8700'),
('SUZUKI', '650cc DR 650', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6337&make=8700'),
('SUZUKI', '1036cc TL1000R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4852&make=8700'),
('SUZUKI', '1146cc GSXR 1100W', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6178&make=8700'),
('TOYOTA', '2JZ-GTE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=535&make=8568'),
('TOYOTA', '3S-GTE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=793&make=8568'),
('TOYOTA', '1JZ-GTE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=967&make=8568'),
('TOYOTA', '7M-GTE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1312&make=8568'),
('TOYOTA', '2AR-FE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1426&make=8568'),
('TOYOTA', '2AZ-FE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1546&make=8568'),
('TOYOTA', '2ZZ-GE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=11007&make=8568'),
('TOYOTA', '1FZ-FE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2074&make=8568'),
('TOYOTA', '4A-GE 20V', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=11253&make=8568'),
('TOYOTA', '4A-GE 16V', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=12078&make=8568'),
('TOYOTA', '3S-GE BEAMS', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2401&make=8568'),
('TOYOTA', '5S-FE - WITH 3S-GTE / 5S-FE BLOCK', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4246&make=8568'),
('TOYOTA', 'FA20 / 4UGSE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=10887&make=8568'),
('YAMAHA', '249cc YFM250R RAPTOR', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5602&make=8586'),
('YAMAHA', '449cc YZ 450F', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=703&make=8586'),
('YAMAHA', '449cc WR 450F - PRO SERIES 2 RING', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2740&make=8586'),
('YAMAHA', '449cc YAMAHA YZ450F - PRO-SERIES 3 RING', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=709&make=8586'),
('YAMAHA', '450cc YAMAHA YZ 450F', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=937&make=8586'),
('YAMAHA', '450cc YZ 450FX', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=943&make=8586'),
('YAMAHA', '450cc WR 450F - PRO-SERIES 3 RING', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1870&make=8586'),
('YAMAHA', '449cc YAMAHA YZ450F - PRO-SERIES 2 RING', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3163&make=8586'),
('YAMAHA', '478cc YFZ 450R - PRO SERIES 3 RING', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1411&make=8586'),
('YAMAHA', '478cc YFZ 450', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1414&make=8586'),
('YAMAHA', '735cc GRIZZLY', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3169&make=8586'),
('YAMAHA', '735cc RAPTOR 700', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3172&make=8586'),
('YAMAHA', '735cc RHINO 700', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3175&make=8586'),
('YAMAHA', '450cc YAMAHA YZ 450F - PRO SERIES 2 RING', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4060&make=8586'),
('YAMAHA', '673cc GRIZZLY', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1711&make=8586'),
('YAMAHA', '673cc RHINO', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4945&make=8586'),
('YAMAHA', '673cc YFM RAPTOR 660', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1717&make=8586'),
('YAMAHA', '700cc RAPTOR 700', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5461&make=8586'),
('YAMAHA', '700cc RHINO 700', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5464&make=8586'),
('YAMAHA', '700cc GRIZZLY', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2884&make=8586'),
('YAMAHA', '470cc YFZ 450', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3595&make=8586'),
('YAMAHA', '686cc RHINO 700', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1360&make=8586'),
('YAMAHA', '686cc GRIZZLY', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1363&make=8586'),
('YAMAHA', '686cc RAPTOR 700', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1366&make=8586'),
('YAMAHA', '449cc WR 450F - PRO SERIES 3 RING', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4054&make=8586'),
('YAMAHA', '637cc YZF-R6', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=6769&make=8586'),
('YAMAHA', '250cc YZ 250F', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2779&make=8586'),
('YAMAHA', '727cc YFM RAPTOR 660', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1246&make=8586'),
('YAMAHA', '727cc GRIZZLY', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1252&make=8586'),
('YAMAHA', '727cc RHINO', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=5467&make=8586'),
('YAMAHA', '470cc YFZ 450R', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3598&make=8586'),
('YAMAHA', '366cc YFM 350 WARRIOR', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1936&make=8586'),
('YAMAHA', '366cc RAPTOR 350', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1939&make=8586'),
('YAMAHA', '366cc GRIZZLY 350', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=1942&make=8586'),
('YAMAHA', '498cc WR 450F', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2713&make=8586'),
('YAMAHA', '498cc YZ 450F', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2716&make=8586'),
('YAMAHA', '250cc WR 250F - PRO SERIES 2 RING', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=739&make=8586'),
('YAMAHA', '250cc YAMAHA YZ 250F', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=742&make=8586'),
('YAMAHA', '250cc YZ 250FX', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=745&make=8586'),
('YAMAHA', '425cc GRIZZLY 450', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3964&make=8586'),
('YAMAHA', '425cc RHINO 450', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3967&make=8586'),
('YAMAHA', '425cc KODIAK 450', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3970&make=8586'),
('YAMAHA', '425cc WOLVERINE', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=3973&make=8586'),
('YAMAHA', '439cc YFZ 450', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=2458&make=8586'),
('YAMAHA', '1051cc R1', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4792&make=8586'),
('YAMAHA - SNOW', '1049cc FX/RTX NYTRO', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=4966&make=10380'),
('YAMAHA - WATER', '1832cc FX SHO 1800', 'https://www.jepistons.com/catalogsearch/result?q=customhome&type=makeengine&engine=772&make=9705')
